q_A^-1,two_theta_deg,intensity
1.7150001525878906,2.813725535395958,15.35503101348877
1.717000126838684,2.81700746619542,15.339546203613281
1.7190001010894775,2.820289399306038,15.331155776977539
1.721000075340271,2.82357133473051,15.309020042419434
1.7230000495910645,2.826853272471532,15.302689552307129
1.7250001430511475,2.830135408153261,15.29073715209961
1.727000117301941,2.833417350535614,15.28308391571045
1.7290000915527344,2.8366992952426098,15.271430969238281
1.7310000658035278,2.839981242276943,15.24822998046875
1.7330001592636108,2.843263387263326,15.230152130126953
1.7350001335144043,2.846545338960567,15.207426071166992
1.7370001077651978,2.849827292993238,15.194306373596191
1.7390000820159912,2.8531092493640364,15.158957481384277
1.7410000562667847,2.8563912080756593,15.15369987487793
1.7430001497268677,2.859673364753515,15.140337944030762
1.7450001239776611,2.8629553281550173,15.125736236572266
1.7470000982284546,2.866237293905436,15.091622352600098
1.749000072479248,2.869519262007467,15.070503234863281
1.7510000467300415,2.8728012324638095,15.050204277038574
1.7530001401901245,2.876083400900572,15.051008224487305
1.755000114440918,2.8793653760737667,15.020065307617188
1.7570000886917114,2.882647353609364,14.998022079467773
1.7590000629425049,2.885929333510061,14.9700288772583
1.761000156402588,2.88921151140253,14.943498611450195
1.7630001306533813,2.892493496041659,14.922410011291504
1.7650001049041748,2.895775483053979,14.896577835083008
1.7670000791549683,2.899057472442188,14.874637603759766
1.7690000534057617,2.9023394642089833,14.865826606750488
1.7710001468658447,2.9056216539817474,14.843062400817871
1.7730001211166382,2.9089036505139494,14.829376220703125
1.7750000953674316,2.91218564943283,14.821296691894531
1.777000069618225,2.915467650741087,14.810748100280762
1.779000163078308,2.9187498500666718,14.803400993347168
1.7810001373291016,2.9220318561619147,14.80347728729248
1.783000111579895,2.9253138646546275,14.80357551574707
1.7850000858306885,2.9285958755475057,14.795001029968262
1.787000060081482,2.9318778888432475,14.788105010986328
1.789000153541565,2.9351601001705214,14.776644706726074
1.7910001277923584,2.9384421182802263,14.76280403137207
1.7930001020431519,2.941724138800888,14.744474411010742
1.7950000762939453,2.9450061617352037,14.724895477294922
1.7970000505447388,2.948288187085871,14.70848274230957
1.7990001440048218,2.951570410482278,14.697843551635742
1.8010001182556152,2.9548524406738856,14.673829078674316
1.8030000925064087,2.958134473289938,14.646817207336426
1.8050000667572021,2.961416508333133,14.636632919311523
1.8070001602172852,2.9646987414334363,14.627939224243164
1.8090001344680786,2.967980781339154,14.613754272460938
1.811000108718872,2.971262823680107,14.606207847595215
1.8130000829696655,2.9745448684589944,14.601441383361816
1.815000057220459,2.977826915678512,14.60592269897461
1.817000150680542,2.981109160969355,14.5971097946167
1.8190001249313354,2.9843912130783745,14.583596229553223
1.821000099182129,2.9876732676361186,14.56473445892334
1.8230000734329224,2.990955324645286,14.545095443725586
1.8250001668930054,2.994237579737153,14.513949394226074
1.8270001411437988,2.997519641657405,14.481761932373047
1.8290001153945923,3.0008017060371737,14.469027519226074
1.8310000896453857,3.0040837728791563,14.445693969726562
1.8330000638961792,3.007365842186051,14.451841354370117
1.8350001573562622,3.0106481095898716,14.448657989501953
1.8370001316070557,3.0139301838348316,14.444228172302246
1.8390001058578491,3.017212260552799,14.422670364379883
1.8410000801086426,3.0204943397464707,14.401885986328125
1.8430001735687256,3.0237766170484486,14.393183708190918
1.845000147819519,3.0270587012017707,14.39117431640625
1.8470001220703125,3.0303407878388913,14.394237518310547
1.849000096321106,3.033622876962508,14.390693664550781
1.8510000705718994,3.03690496857532,14.378265380859375
1.8530001640319824,3.040187258310671,14.369991302490234
1.8550001382827759,3.043469354910116,14.340771675109863
1.8570001125335693,3.0467514540068494,14.32430648803711
1.8590000867843628,3.050033555603571,14.329617500305176
1.8610000610351562,3.0533156597029776,14.323607444763184
1.8630001544952393,3.056597961939161,14.320725440979004
1.8650001287460327,3.059880071052184,14.30896282196045
1.8670001029968262,3.0631621826759865,14.312804222106934
1.8690000772476196,3.0664442968132684,14.286853790283203
1.8710001707077026,3.0697266090987188,14.280106544494629
1.873000144958496,3.073008728271203,14.25487995147705
1.8750001192092896,3.0762908499652615,14.258708000183105
1.877000093460083,3.0795729741835918,14.245508193969727
1.8790000677108765,3.0828551009288927,14.238543510437012
1.8810001611709595,3.0861374258366068,14.21571159362793
1.883000135421753,3.0894195576440953,14.205167770385742
1.8850001096725464,3.0927016919866497,14.203533172607422
1.8870000839233398,3.095983828866968,14.189533233642578
1.8890001773834229,3.0992661639210977,14.176603317260742
1.8910001516342163,3.102548305885192,14.164189338684082
